searched_zipcode,searched_lat,searched_lng,searched_address,searched_state,searched_city,searched_metro,latitude,longitude,distance,loc_name,loc_number,address,cuisines,delivery_time_raw,delivery_time,review_count,review_rating,RunDate,Specialty Items,Meal Types,Dietary Preferences
2139,42.3653,-71.10366,"72 Hamilton St, Cambridge, MA 02139, USA",MA,Cambridge,BO,42.39523331,-71.07884291,1.304312791,Which Wich,72259,"410 Artisan Way, Somerville, MA 02145, USA",Miscellaneous,32 - 42,37,906,4.5,25/04/22 7:01,Miscellaneous|Sandwiches,Dinner|Desserts|Lunch|Miscellaneous,Miscellaneous
2139,42.3653,-71.10366,"72 Hamilton St, Cambridge, MA 02139, USA",MA,Cambridge,BO,42.3609208,-71.0660961,1.288626581,Simmons Liquors,2832917,"210 Cambridge St, Boston, MA 02114, USA",Miscellaneous,36 - 46,41,13,4.6,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
2129,42.3795409,-71.0646337,"50 School St, Charlestown, MA 02129, USA",MA,Charlestown,BO,42.3609208,-71.0660961,1.288626581,Simmons Liquors,2832917,"210 Cambridge St, Boston, MA 02114, USA",Miscellaneous,36 - 46,41,13,4.6,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
2128,42.3671225,-71.0211431,"211 London St, Boston, MA 02128, USA",MA,Boston,BO,42.3609208,-71.0660961,1.288626581,Simmons Liquors,2832917,"210 Cambridge St, Boston, MA 02114, USA",Miscellaneous,36 - 46,41,13,4.6,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
2129,42.3795409,-71.0646337,"50 School St, Charlestown, MA 02129, USA",MA,Charlestown,BO,42.3794596,-71.096226,1.612371606,Mama Gina's Pizzeria,2433477,"19 Union Square, Somerville, MA 02143, USA",Italian,42 - 52,47,299,4.7,25/04/22 7:01,Pizza|Miscellaneous,Miscellaneous,Miscellaneous
2128,42.3671225,-71.0211431,"211 London St, Boston, MA 02128, USA",MA,Boston,BO,42.3794596,-71.096226,1.612371606,Mama Gina's Pizzeria,2433477,"19 Union Square, Somerville, MA 02143, USA",Italian,42 - 52,47,299,4.7,25/04/22 7:01,Pizza|Miscellaneous,Miscellaneous,Miscellaneous
2139,42.3653,-71.10366,"72 Hamilton St, Cambridge, MA 02139, USA",MA,Cambridge,BO,42.3794596,-71.096226,1.612371606,Mama Gina's Pizzeria,2433477,"19 Union Square, Somerville, MA 02143, USA",Italian,42 - 52,47,299,4.7,25/04/22 7:01,Pizza|Miscellaneous,Miscellaneous,Miscellaneous
2139,42.3653,-71.10366,"72 Hamilton St, Cambridge, MA 02139, USA",MA,Cambridge,BO,42.3807113,-71.0972088,1.664469359,Fuki Japanese Cuisine (Bow St),2380143,"Yoi Sushi & Chinese Restaurant, 16 Bow St, Somerville, MA 02143, USA",Japanese,48 - 58,53,61,4.6,25/04/22 7:01,Sushi|Miscellaneous,Miscellaneous,Miscellaneous
2129,42.3795409,-71.0646337,"50 School St, Charlestown, MA 02129, USA",MA,Charlestown,BO,42.3807113,-71.0972088,1.664469359,Fuki Japanese Cuisine (Bow St),2380143,"Yoi Sushi & Chinese Restaurant, 16 Bow St, Somerville, MA 02143, USA",Japanese,48 - 58,53,61,4.6,25/04/22 7:01,Sushi|Miscellaneous,Miscellaneous,Miscellaneous
2128,42.3671225,-71.0211431,"211 London St, Boston, MA 02128, USA",MA,Boston,BO,42.3807113,-71.0972088,1.664469359,Fuki Japanese Cuisine (Bow St),2380143,"Yoi Sushi & Chinese Restaurant, 16 Bow St, Somerville, MA 02143, USA",Japanese,48 - 58,53,61,4.6,25/04/22 7:01,Sushi|Miscellaneous,Miscellaneous,Miscellaneous
2129,42.3795409,-71.0646337,"50 School St, Charlestown, MA 02129, USA",MA,Charlestown,BO,42.365026,-71.079815,1.267332479,Bon Me,665984,"60 Binney St, Cambridge, MA 02142, USA",Vietnamese,62 - 72,67,583,4.8,25/04/22 7:01,Miscellaneous,Miscellaneous|Snacks,Miscellaneous
2139,42.3653,-71.10366,"72 Hamilton St, Cambridge, MA 02139, USA",MA,Cambridge,BO,42.365026,-71.079815,1.267332479,Bon Me,665984,"60 Binney St, Cambridge, MA 02142, USA",Vietnamese,62 - 72,67,583,4.8,25/04/22 7:01,Miscellaneous,Miscellaneous|Snacks,Miscellaneous
2128,42.3671225,-71.0211431,"211 London St, Boston, MA 02128, USA",MA,Boston,BO,42.365026,-71.079815,1.267332479,Bon Me,665984,"60 Binney St, Cambridge, MA 02142, USA",Vietnamese,62 - 72,67,583,4.8,25/04/22 7:01,Miscellaneous,Miscellaneous|Snacks,Miscellaneous
2139,42.3653,-71.10366,"72 Hamilton St, Cambridge, MA 02139, USA",MA,Cambridge,BO,42.3684773,-71.07644,0.973353168,Charleys Philly Steaks,757731,"100 Cambridgeside Pl, Cambridge, MA 02141, USA",American,38 - 48,43,270,4.5,25/04/22 7:01,American|Miscellaneous,Miscellaneous,Miscellaneous
2128,42.3671225,-71.0211431,"211 London St, Boston, MA 02128, USA",MA,Boston,BO,42.3684773,-71.07644,0.973353168,Charleys Philly Steaks,757731,"100 Cambridgeside Pl, Cambridge, MA 02141, USA",American,38 - 48,43,270,4.5,25/04/22 7:01,American|Miscellaneous,Miscellaneous,Miscellaneous
2129,42.3795409,-71.0646337,"50 School St, Charlestown, MA 02129, USA",MA,Charlestown,BO,42.3684773,-71.07644,0.973353168,Charleys Philly Steaks,757731,"100 Cambridgeside Pl, Cambridge, MA 02141, USA",American,38 - 48,43,270,4.5,25/04/22 7:01,American|Miscellaneous,Miscellaneous,Miscellaneous
2139,42.3653,-71.10366,"72 Hamilton St, Cambridge, MA 02139, USA",MA,Cambridge,BO,42.3620534,-71.057044,1.26880177,Bon Appetit Creperie Boston,2473500,"100 Hanover St, Boston, MA 02108, USA",Miscellaneous,40 - 50,45,16,4.3,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
2128,42.3671225,-71.0211431,"211 London St, Boston, MA 02128, USA",MA,Boston,BO,42.3620534,-71.057044,1.26880177,Bon Appetit Creperie Boston,2473500,"100 Hanover St, Boston, MA 02108, USA",Miscellaneous,40 - 50,45,16,4.3,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
2129,42.3795409,-71.0646337,"50 School St, Charlestown, MA 02129, USA",MA,Charlestown,BO,42.3620534,-71.057044,1.26880177,Bon Appetit Creperie Boston,2473500,"100 Hanover St, Boston, MA 02108, USA",Miscellaneous,40 - 50,45,16,4.3,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
2128,42.3671225,-71.0211431,"211 London St, Boston, MA 02128, USA",MA,Boston,BO,42.3568114,-71.058072,1.605704324,Ogawa Coffee,888928,"Ogawa Coffee, 10 Milk St, Boston, MA 02108, USA",Miscellaneous,42 - 52,47,94,4.8,25/04/22 7:01,Miscellaneous|Sandwiches,Miscellaneous,Miscellaneous
2129,42.3795409,-71.0646337,"50 School St, Charlestown, MA 02129, USA",MA,Charlestown,BO,42.3568114,-71.058072,1.605704324,Ogawa Coffee,888928,"Ogawa Coffee, 10 Milk St, Boston, MA 02108, USA",Miscellaneous,42 - 52,47,94,4.8,25/04/22 7:01,Miscellaneous|Sandwiches,Miscellaneous,Miscellaneous
2139,42.3653,-71.10366,"72 Hamilton St, Cambridge, MA 02139, USA",MA,Cambridge,BO,42.3568114,-71.058072,1.605704324,Ogawa Coffee,888928,"Ogawa Coffee, 10 Milk St, Boston, MA 02108, USA",Miscellaneous,42 - 52,47,94,4.8,25/04/22 7:01,Miscellaneous|Sandwiches,Miscellaneous,Miscellaneous
2128,42.3671225,-71.0211431,"211 London St, Boston, MA 02128, USA",MA,Boston,BO,42.3798503,-71.0957794,1.589707684,Mineirao One Stop Mart,990071,"Mineirão One Stop Mart, Somerville, MA 02143, USA",Brazilian,42 - 52,47,25,4.2,25/04/22 7:01,Miscellaneous,Miscellaneous|Snacks,Miscellaneous
2129,42.3795409,-71.0646337,"50 School St, Charlestown, MA 02129, USA",MA,Charlestown,BO,42.3798503,-71.0957794,1.589707684,Mineirao One Stop Mart,990071,"Mineirão One Stop Mart, Somerville, MA 02143, USA",Brazilian,42 - 52,47,25,4.2,25/04/22 7:01,Miscellaneous,Miscellaneous|Snacks,Miscellaneous
2139,42.3653,-71.10366,"72 Hamilton St, Cambridge, MA 02139, USA",MA,Cambridge,BO,42.3798503,-71.0957794,1.589707684,Mineirao One Stop Mart,990071,"Mineirão One Stop Mart, Somerville, MA 02143, USA",Brazilian,42 - 52,47,25,4.2,25/04/22 7:01,Miscellaneous,Miscellaneous|Snacks,Miscellaneous
2128,42.3671225,-71.0211431,"211 London St, Boston, MA 02128, USA",MA,Boston,BO,42.3814948,-71.0978956,1.702904107,The Roll Co ( Bow St ),1646247,"40 Bow St, Somerville, MA 02143, USA",Miscellaneous,40 - 50,45,18,4.5,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
2139,42.3653,-71.10366,"72 Hamilton St, Cambridge, MA 02139, USA",MA,Cambridge,BO,42.3814948,-71.0978956,1.702904107,The Roll Co ( Bow St ),1646247,"40 Bow St, Somerville, MA 02143, USA",Miscellaneous,40 - 50,45,18,4.5,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
2129,42.3795409,-71.0646337,"50 School St, Charlestown, MA 02129, USA",MA,Charlestown,BO,42.3814948,-71.0978956,1.702904107,The Roll Co ( Bow St ),1646247,"40 Bow St, Somerville, MA 02143, USA",Miscellaneous,40 - 50,45,18,4.5,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
2128,42.3671225,-71.0211431,"211 London St, Boston, MA 02128, USA",MA,Boston,BO,42.3726589,-71.0938888,1.567037234,Muqueca Restaurant,34096,"1008 Cambridge St, Cambridge, MA 02141, USA",Seafood|Brazilian,44 - 54,49,478,4.8,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
2139,42.3653,-71.10366,"72 Hamilton St, Cambridge, MA 02139, USA",MA,Cambridge,BO,42.3726589,-71.0938888,1.567037234,Muqueca Restaurant,34096,"1008 Cambridge St, Cambridge, MA 02141, USA",Seafood|Brazilian,44 - 54,49,478,4.8,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
2129,42.3795409,-71.0646337,"50 School St, Charlestown, MA 02129, USA",MA,Charlestown,BO,42.3726589,-71.0938888,1.567037234,Muqueca Restaurant,34096,"1008 Cambridge St, Cambridge, MA 02141, USA",Seafood|Brazilian,44 - 54,49,478,4.8,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
2128,42.3671225,-71.0211431,"211 London St, Boston, MA 02128, USA",MA,Boston,BO,42.3736907,-71.0989229,1.796151196,Corazon De Frida,937573,"Corazón de Frida, 1287 Cambridge St, Cambridge, MA 02139, USA",Mexican,42 - 52,47,56,4.6,25/04/22 7:01,Miscellaneous,Brunch|Miscellaneous,Miscellaneous
2129,42.3795409,-71.0646337,"50 School St, Charlestown, MA 02129, USA",MA,Charlestown,BO,42.3736907,-71.0989229,1.796151196,Corazon De Frida,937573,"Corazón de Frida, 1287 Cambridge St, Cambridge, MA 02139, USA",Mexican,42 - 52,47,56,4.6,25/04/22 7:01,Miscellaneous,Brunch|Miscellaneous,Miscellaneous
2139,42.3653,-71.10366,"72 Hamilton St, Cambridge, MA 02139, USA",MA,Cambridge,BO,42.3736907,-71.0989229,1.796151196,Corazon De Frida,937573,"Corazón de Frida, 1287 Cambridge St, Cambridge, MA 02139, USA",Mexican,42 - 52,47,56,4.6,25/04/22 7:01,Miscellaneous,Brunch|Miscellaneous,Miscellaneous
2129,42.3795409,-71.0646337,"50 School St, Charlestown, MA 02129, USA",MA,Charlestown,BO,42.3919805,-71.0786839,1.119263046,Squeeze,193671,"393 Revolution Dr, Somerville, MA 02145, USA",Miscellaneous,45 - 55,50,8,5.0,25/04/22 7:01,Miscellaneous,Miscellaneous|Snacks,Miscellaneous
2139,42.3653,-71.10366,"72 Hamilton St, Cambridge, MA 02139, USA",MA,Cambridge,BO,42.3919805,-71.0786839,1.119263046,Squeeze,193671,"393 Revolution Dr, Somerville, MA 02145, USA",Miscellaneous,45 - 55,50,8,5.0,25/04/22 7:01,Miscellaneous,Miscellaneous|Snacks,Miscellaneous
2128,42.3671225,-71.0211431,"211 London St, Boston, MA 02128, USA",MA,Boston,BO,42.3919805,-71.0786839,1.119263046,Squeeze,193671,"393 Revolution Dr, Somerville, MA 02145, USA",Miscellaneous,45 - 55,50,8,5.0,25/04/22 7:01,Miscellaneous,Miscellaneous|Snacks,Miscellaneous
2129,42.3795409,-71.0646337,"50 School St, Charlestown, MA 02129, USA",MA,Charlestown,BO,42.3880517,-71.0841812,1.157972465,Rei da picanha,1066259,"Rei Da Picanha, 129 Broadway, Somerville, MA 02145, USA",Miscellaneous,40 - 50,45,69,4.8,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
2139,42.3653,-71.10366,"72 Hamilton St, Cambridge, MA 02139, USA",MA,Cambridge,BO,42.3880517,-71.0841812,1.157972465,Rei da picanha,1066259,"Rei Da Picanha, 129 Broadway, Somerville, MA 02145, USA",Miscellaneous,40 - 50,45,69,4.8,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
2128,42.3671225,-71.0211431,"211 London St, Boston, MA 02128, USA",MA,Boston,BO,42.3880517,-71.0841812,1.157972465,Rei da picanha,1066259,"Rei Da Picanha, 129 Broadway, Somerville, MA 02145, USA",Miscellaneous,40 - 50,45,69,4.8,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
2129,42.3795409,-71.0646337,"50 School St, Charlestown, MA 02129, USA",MA,Charlestown,BO,42.3811029,-71.0979205,1.70224536,Perillas,1223078,"1 Bow Market Way, Somerville, MA 02143, USA",Korean,40 - 50,45,46,4.7,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
2139,42.3653,-71.10366,"72 Hamilton St, Cambridge, MA 02139, USA",MA,Cambridge,BO,42.3811029,-71.0979205,1.70224536,Perillas,1223078,"1 Bow Market Way, Somerville, MA 02143, USA",Korean,40 - 50,45,46,4.7,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
2129,42.3795409,-71.0646337,"50 School St, Charlestown, MA 02129, USA",MA,Charlestown,BO,42.3640121,-71.0535607,1.212653947,Ciao Roma,1136858,"5 N Square, Boston, MA 02113, USA",Italian,37 - 47,42,42,4.7,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
2139,42.3653,-71.10366,"72 Hamilton St, Cambridge, MA 02139, USA",MA,Cambridge,BO,42.3640121,-71.0535607,1.212653947,Ciao Roma,1136858,"5 N Square, Boston, MA 02113, USA",Italian,37 - 47,42,42,4.7,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
2128,42.3671225,-71.0211431,"211 London St, Boston, MA 02128, USA",MA,Boston,BO,42.3811029,-71.0979205,1.70224536,Perillas,1223078,"1 Bow Market Way, Somerville, MA 02143, USA",Korean,40 - 50,45,46,4.7,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
2129,42.3795409,-71.0646337,"50 School St, Charlestown, MA 02129, USA",MA,Charlestown,BO,42.393216,-71.0782441,1.172635071,Yakitori Totto,2554849,"Yakitori Totto, 455 Foley St, Somerville, MA 02145, USA",Japanese,51 - 61,56,6,4.8,25/04/22 7:01,Ramen|Miscellaneous,Miscellaneous,Miscellaneous
2139,42.3653,-71.10366,"72 Hamilton St, Cambridge, MA 02139, USA",MA,Cambridge,BO,42.393216,-71.0782441,1.172635071,Yakitori Totto,2554849,"Yakitori Totto, 455 Foley St, Somerville, MA 02145, USA",Japanese,51 - 61,56,6,4.8,25/04/22 7:01,Ramen|Miscellaneous,Miscellaneous,Miscellaneous
2128,42.3671225,-71.0211431,"211 London St, Boston, MA 02128, USA",MA,Boston,BO,42.393216,-71.0782441,1.172635071,Yakitori Totto,2554849,"Yakitori Totto, 455 Foley St, Somerville, MA 02145, USA",Japanese,51 - 61,56,6,4.8,25/04/22 7:01,Ramen|Miscellaneous,Miscellaneous,Miscellaneous
2129,42.3795409,-71.0646337,"50 School St, Charlestown, MA 02129, USA",MA,Charlestown,BO,42.3633736,-71.0925996,1.812551937,Mex Taqueria & Bar,1874646,"500 Technology Square, Cambridge, MA 02139, USA",Mexican,46 - 56,51,15,4.3,25/04/22 7:01,Miscellaneous|Tacos,Miscellaneous,Miscellaneous
2139,42.3653,-71.10366,"72 Hamilton St, Cambridge, MA 02139, USA",MA,Cambridge,BO,42.3633736,-71.0925996,1.812551937,Mex Taqueria & Bar,1874646,"500 Technology Square, Cambridge, MA 02139, USA",Mexican,46 - 56,51,15,4.3,25/04/22 7:01,Miscellaneous|Tacos,Miscellaneous,Miscellaneous
2128,42.3671225,-71.0211431,"211 London St, Boston, MA 02128, USA",MA,Boston,BO,42.3633736,-71.0925996,1.812551937,Mex Taqueria & Bar,1874646,"500 Technology Square, Cambridge, MA 02139, USA",Mexican,46 - 56,51,15,4.3,25/04/22 7:01,Miscellaneous|Tacos,Miscellaneous,Miscellaneous
2129,42.3795409,-71.0646337,"50 School St, Charlestown, MA 02129, USA",MA,Charlestown,BO,42.374965,-71.066895,0.336556568,Sammie Up,2512729,"Bunker Hill Mall, 31 Austin St, Charlestown, MA 02129, USA",Miscellaneous,30 - 40,35,35,4.7,25/04/22 7:01,Miscellaneous|Sandwiches,Miscellaneous,Miscellaneous
2139,42.3653,-71.10366,"72 Hamilton St, Cambridge, MA 02139, USA",MA,Cambridge,BO,42.374965,-71.066895,0.336556568,Sammie Up,2512729,"Bunker Hill Mall, 31 Austin St, Charlestown, MA 02129, USA",Miscellaneous,30 - 40,35,35,4.7,25/04/22 7:01,Miscellaneous|Sandwiches,Miscellaneous,Miscellaneous
2128,42.3671225,-71.0211431,"211 London St, Boston, MA 02128, USA",MA,Boston,BO,42.374965,-71.066895,0.336556568,Sammie Up,2512729,"Bunker Hill Mall, 31 Austin St, Charlestown, MA 02129, USA",Miscellaneous,30 - 40,35,35,4.7,25/04/22 7:01,Miscellaneous|Sandwiches,Miscellaneous,Miscellaneous
2129,42.3795409,-71.0646337,"50 School St, Charlestown, MA 02129, USA",MA,Charlestown,BO,42.3647933,-71.0625007,1.024711908,APIZZA by MIDA,2465569,"80 Causeway St, Boston, MA 02114, USA",Italian,38 - 48,43,68,4.7,25/04/22 7:01,Pizza,Miscellaneous,Miscellaneous
2139,42.3653,-71.10366,"72 Hamilton St, Cambridge, MA 02139, USA",MA,Cambridge,BO,42.3647933,-71.0625007,1.024711908,APIZZA by MIDA,2465569,"80 Causeway St, Boston, MA 02114, USA",Italian,38 - 48,43,68,4.7,25/04/22 7:01,Pizza,Miscellaneous,Miscellaneous
2128,42.3671225,-71.0211431,"211 London St, Boston, MA 02128, USA",MA,Boston,BO,42.3647933,-71.0625007,1.024711908,APIZZA by MIDA,2465569,"80 Causeway St, Boston, MA 02114, USA",Italian,38 - 48,43,68,4.7,25/04/22 7:01,Pizza,Miscellaneous,Miscellaneous
2129,42.3795409,-71.0646337,"50 School St, Charlestown, MA 02129, USA",MA,Charlestown,BO,42.3673336,-71.0595781,0.881994848,Night Shift Brewing,1354122,"Night Shift Brewing - Lovejoy Wharf, 1 Lovejoy Wharf #101, Boston, MA 02114, USA",Italian,36 - 46,41,147,4.7,25/04/22 7:01,Pizza|Miscellaneous|Sandwiches,Miscellaneous|Snacks,Miscellaneous
2139,42.3653,-71.10366,"72 Hamilton St, Cambridge, MA 02139, USA",MA,Cambridge,BO,42.3673336,-71.0595781,0.881994848,Night Shift Brewing,1354122,"Night Shift Brewing - Lovejoy Wharf, 1 Lovejoy Wharf #101, Boston, MA 02114, USA",Italian,36 - 46,41,147,4.7,25/04/22 7:01,Pizza|Miscellaneous|Sandwiches,Miscellaneous|Snacks,Miscellaneous
2128,42.3671225,-71.0211431,"211 London St, Boston, MA 02128, USA",MA,Boston,BO,42.3673336,-71.0595781,0.881994848,Night Shift Brewing,1354122,"Night Shift Brewing - Lovejoy Wharf, 1 Lovejoy Wharf #101, Boston, MA 02114, USA",Italian,36 - 46,41,147,4.7,25/04/22 7:01,Pizza|Miscellaneous|Sandwiches,Miscellaneous|Snacks,Miscellaneous
2129,42.3795409,-71.0646337,"50 School St, Charlestown, MA 02129, USA",MA,Charlestown,BO,42.3699677,-71.0960412,1.734139601,Kantipur Cafe,1097436,"Kantipur Cafe, 119 Hampshire St, Cambridge, MA 02139, USA",Indian|Italian,45 - 55,50,259,4.7,25/04/22 7:01,Pizza|Miscellaneous,Miscellaneous,Vegetarian|Miscellaneous
2139,42.3653,-71.10366,"72 Hamilton St, Cambridge, MA 02139, USA",MA,Cambridge,BO,42.3699677,-71.0960412,1.734139601,Kantipur Cafe,1097436,"Kantipur Cafe, 119 Hampshire St, Cambridge, MA 02139, USA",Indian|Italian,45 - 55,50,259,4.7,25/04/22 7:01,Pizza|Miscellaneous,Miscellaneous,Vegetarian|Miscellaneous
2128,42.3671225,-71.0211431,"211 London St, Boston, MA 02128, USA",MA,Boston,BO,42.3699677,-71.0960412,1.734139601,Kantipur Cafe,1097436,"Kantipur Cafe, 119 Hampshire St, Cambridge, MA 02139, USA",Indian|Italian,45 - 55,50,259,4.7,25/04/22 7:01,Pizza|Miscellaneous,Miscellaneous,Vegetarian|Miscellaneous
2139,42.3653,-71.10366,"72 Hamilton St, Cambridge, MA 02139, USA",MA,Cambridge,BO,42.3509792,-71.0625286,1.976251697,Irashai Ramen,1186851,"Irashai Sushi, 8 Kneeland St, Boston, MA 02111, USA",Chinese|Japanese,46 - 56,51,34,4.9,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
2129,42.3795409,-71.0646337,"50 School St, Charlestown, MA 02129, USA",MA,Charlestown,BO,42.3509792,-71.0625286,1.976251697,Irashai Ramen,1186851,"Irashai Sushi, 8 Kneeland St, Boston, MA 02111, USA",Chinese|Japanese,46 - 56,51,34,4.9,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
2128,42.3671225,-71.0211431,"211 London St, Boston, MA 02128, USA",MA,Boston,BO,42.3509792,-71.0625286,1.976251697,Irashai Ramen,1186851,"Irashai Sushi, 8 Kneeland St, Boston, MA 02111, USA",Chinese|Japanese,46 - 56,51,34,4.9,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
2129,42.3795409,-71.0646337,"50 School St, Charlestown, MA 02129, USA",MA,Charlestown,BO,42.3519657,-71.0694932,1.921252667,Bistro Du Midi,1018062,"272 Boylston St, Boston, MA 02116, USA",Seafood,39 - 49,44,56,4.9,25/04/22 7:01,Miscellaneous,Brunch|Miscellaneous,Miscellaneous
2139,42.3653,-71.10366,"72 Hamilton St, Cambridge, MA 02139, USA",MA,Cambridge,BO,42.3519657,-71.0694932,1.921252667,Bistro Du Midi,1018062,"272 Boylston St, Boston, MA 02116, USA",Seafood,39 - 49,44,56,4.9,25/04/22 7:01,Miscellaneous,Brunch|Miscellaneous,Miscellaneous
2128,42.3671225,-71.0211431,"211 London St, Boston, MA 02128, USA",MA,Boston,BO,42.3519657,-71.0694932,1.921252667,Bistro Du Midi,1018062,"272 Boylston St, Boston, MA 02116, USA",Seafood,39 - 49,44,56,4.9,25/04/22 7:01,Miscellaneous,Brunch|Miscellaneous,Miscellaneous
2129,42.3795409,-71.0646337,"50 School St, Charlestown, MA 02129, USA",MA,Charlestown,BO,42.4073999,-71.055423,1.981325453,La Perle Caribbean Restaurant,2804730,"444 Broadway, Chelsea, MA 02150, USA",Mexican,46 - 56,51,38,3.8,25/04/22 7:01,Miscellaneous|Tacos,Miscellaneous|Breakfast,Miscellaneous
2139,42.3653,-71.10366,"72 Hamilton St, Cambridge, MA 02139, USA",MA,Cambridge,BO,42.4073999,-71.055423,1.981325453,La Perle Caribbean Restaurant,2804730,"444 Broadway, Chelsea, MA 02150, USA",Mexican,46 - 56,51,38,3.8,25/04/22 7:01,Miscellaneous|Tacos,Miscellaneous|Breakfast,Miscellaneous
2128,42.3671225,-71.0211431,"211 London St, Boston, MA 02128, USA",MA,Boston,BO,42.4073999,-71.055423,1.981325453,La Perle Caribbean Restaurant,2804730,"444 Broadway, Chelsea, MA 02150, USA",Mexican,46 - 56,51,38,3.8,25/04/22 7:01,Miscellaneous|Tacos,Miscellaneous|Breakfast,Miscellaneous
2129,42.3795409,-71.0646337,"50 School St, Charlestown, MA 02129, USA",MA,Charlestown,BO,42.3577146,-71.0591632,1.533615963,Clover Food Lab,840098,"Clover Food Lab, 27 School St, Boston, MA 02108, USA",Miscellaneous,39 - 49,44,41,4.7,25/04/22 7:01,Miscellaneous|Sandwiches,Snacks|Miscellaneous|Breakfast,Miscellaneous
2128,42.3671225,-71.0211431,"211 London St, Boston, MA 02128, USA",MA,Boston,BO,42.3577146,-71.0591632,1.533615963,Clover Food Lab,840098,"Clover Food Lab, 27 School St, Boston, MA 02108, USA",Miscellaneous,39 - 49,44,41,4.7,25/04/22 7:01,Miscellaneous|Sandwiches,Snacks|Miscellaneous|Breakfast,Miscellaneous
2139,42.3653,-71.10366,"72 Hamilton St, Cambridge, MA 02139, USA",MA,Cambridge,BO,42.3577146,-71.0591632,1.533615963,Clover Food Lab,840098,"Clover Food Lab, 27 School St, Boston, MA 02108, USA",Miscellaneous,39 - 49,44,41,4.7,25/04/22 7:01,Miscellaneous|Sandwiches,Snacks|Miscellaneous|Breakfast,Miscellaneous
